danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,popularity,release_date_ordinal
0.54,0.801,-3.733,0.0475,0.0845,0.0,0.221,0.577,83.979,7F5jxmwf1uWVqh6nbYz7rl,224855,52,735310
0.446,0.778,-4.774,0.173,0.000201,0.662,0.0492,0.683,94.508,27BEATf1JFhKDmwJdpGVSk,209480,54,737910
0.449,0.971,-3.66,0.0476,0.00273,0.0,0.141,0.414,144.031,3Tp7y0bLogDQsIO5tTTOH4,210707,54,735859
0.427,0.908,-5.399,0.165,0.00325,6.12e-05,0.0475,0.617,108.681,2YC6ET3q1F29B0V7UcPV70,166653,54,731947
0.558,0.879,-3.794,0.0401,0.000862,0.00195,0.0544,0.448,115.037,6QrC8IQV29mwLgLMW1zGmm,287400,54,737273
0.595,0.949,-4.327,0.0476,0.000325,4.24e-05,0.306,0.772,117.97,5tkcQeBaeM1ZoNs2YUOmnz,199707,54,735234
0.623,0.947,-3.934,0.103,0.00386,0.00575,0.582,0.684,146.318,5Pdd4QCr0rREXM03zBM2Eh,211813,54,731581
0.392,0.791,-2.785,0.0509,0.0113,1.43e-06,0.326,0.413,83.868,1ZDq0oRT40CkuADdE4Jvrq,210493,54,737084
0.631,0.796,-5.35,0.0401,0.000245,0.0108,0.38,0.596,92.47,7hvO2qCwJVZxiyoA7c9i5d,209120,53,737252
0.532,0.892,-4.698,0.0711,0.00261,0.000564,0.228,0.808,85.99,2JG9Gdo54L72gepntVPZQ4,178795,53,736405
0.457,0.941,-5.174,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,7aQT5OB4zEgyyxfRDbOBIt,201680,53,736258
0.418,0.824,-4.089,0.0469,0.00119,6.48e-05,0.2,0.382,143.983,6EJB5gnuf6xujkSH9M3m7J,222040,49,734138
0.608,0.894,-4.534,0.0838,0.0048,8.69e-05,0.22,0.581,122.019,4yR1YTsrs38dHP6fzcXM93,200733,52,736986
0.37,0.855,-3.232,0.29,0.00354,0.0,0.372,0.65,185.791,6spaGIZEfeDYlgAupMI34k,178116,52,736727
0.513,0.953,-2.626,0.0539,0.0146,3.03e-05,0.112,0.466,104.021,0AS03vnvXv9m0ZFxtuvOBW,261937,52,737350
0.278,0.961,-3.845,0.0607,7.36e-06,0.000662,0.0268,0.752,189.664,7uJLdyIAaYLGT0oLw7I6b3,228639,52,732566
0.509,0.817,-5.472,0.0502,0.000439,5.56e-06,0.0947,0.597,155.199,5dJqHtAc4toOPTRX9xfOB6,237573,52,733728
0.441,0.868,-5.516,0.0714,0.000121,2.72e-06,0.145,0.366,162.0,0oLICk7wA4GsaGEk1lprgD,163720,52,737490
0.439,0.92,-3.772,0.107,0.00655,0.00291,0.351,0.533,177.987,2fZFQe9qyQx1AX7tZ3Uztl,177615,51,737119
0.775,0.688,-5.038,0.0384,0.0533,0.0,0.321,0.805,112.009,5eR6OS3joTAHJToyzehKfu,228400,51,737692
0.478,0.666,-7.766,0.0566,0.0428,0.725,0.336,0.718,149.974,2GuXIMRlaxVLcU0a5jacHw,146597,51,737238
0.569,0.89,-4.532,0.0671,2.56e-05,3.66e-05,0.313,0.648,116.983,1NkHDIbGjHqFjZJrdHjQGZ,191440,51,737742
0.129,0.951,-4.922,0.117,1.57e-06,0.88,0.0854,0.203,76.343,6Q7POvDeFGVFDYPmz7huYP,254120,50,733042
0.445,0.917,-3.17,0.0512,0.000294,0.000463,0.118,0.582,90.979,7mVYYM1jFHP5d5ygTgjrf6,205091,50,737140
0.48,0.793,-10.209,0.0892,3.6e-05,0.197,0.0732,0.425,96.062,6IsnrcSZvmmd5db8QpQb91,233000,50,727929
0.571,0.955,-3.795,0.105,0.00254,1.55e-06,0.274,0.437,98.01,1ovFnZv6mUe0LzAbfVqOmh,177790,50,737811
0.548,0.91,-4.8,0.0585,0.0008,8.96e-05,0.131,0.755,76.009,3qsLiIMrQAq12sY3kWAoWm,216515,50,737294
0.492,0.911,-3.891,0.113,0.015,0.0,0.345,0.429,168.024,2Qjkvp4GLlL60lFXtEte0X,189543,50,737873
0.535,0.904,-6.041,0.109,0.00227,0.0085,0.0301,0.274,140.002,5HLzF5IwHdQflsQVcgnE17,204537,49,737721
0.493,0.943,-3.321,0.0608,0.000679,0.00897,0.134,0.493,96.997,18DJQsejI5e1ZwO2wyuP2g,234476,50,737833
0.599,0.901,-4.842,0.071,0.000766,0.0154,0.0597,0.536,100.995,0y1t3QzZAjfFd5IxQZCS1V,229640,49,737665
0.584,0.799,-6.094,0.0352,0.0017,5.1e-06,0.0981,0.368,110.979,5PUlGG3xO8PUuDcYKuaeZH,222936,49,737868
0.299,0.906,-4.714,0.11,0.000929,0.0,0.359,0.519,128.106,67e8Oap4yuF4yS7XYW5yZW,176805,48,738440
0.364,0.877,-3.922,0.107,0.0011,1.16e-05,0.348,0.382,157.675,5PUTXDqo5aGHoGbAhYm5ZT,224307,48,737770
0.545,0.948,-5.098,0.0779,0.00335,0.364,0.226,0.355,141.507,79CUrU5o2KAVDTNm4x3eGU,279800,60,729205
0.514,0.899,-4.438,0.0384,0.00951,3.21e-06,0.687,0.482,98.078,0RI2PWj7erLkPnA11N3Vn9,254583,61,738540
0.576,0.849,-4.77,0.026,0.000578,4.65e-05,0.0781,0.3,87.511,0zOert4KpMDEf332FVRuxb,226310,56,738393
0.516,0.873,-4.605,0.0451,0.0897,0.000352,0.127,0.751,156.133,1ONzSL8Plw5xoFmmDPl0zA,133629,61,738358
0.538,0.869,-5.369,0.044,0.0637,0.0,0.0775,0.522,143.984,0F7Kxrd27Q1jYhnKVoWnUa,157290,50,738036
0.558,0.673,-4.914,0.0291,0.015,0.000655,0.0758,0.445,139.985,29aSfWddeZJCfnrcMb20sy,227227,53,734138
0.476,0.991,-3.458,0.052,0.0446,0.00574,0.128,0.453,111.03,5ETe7SElBIgm2NAZY3SpX4,201373,45,735204
0.633,0.683,-4.648,0.0277,0.0902,0.0,0.124,0.57,131.047,74uXfGRDayyx7UIV1irrhK,208480,48,735908
0.547,0.878,-4.224,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,5CXnIPD6rTjszYYQm6fY2P,230587,56,735520
0.609,0.93,-2.542,0.0322,0.00929,0.00178,0.073,0.81,126.915,42y5QLhmZUTAIvjxj9j5Lu,184627,43,735971
0.666,0.78,-5.847,0.048,0.0189,1.01e-06,0.0635,0.923,154.056,289hx4t6fH2BBe8p6cnXo1,221402,50,735506
0.452,0.945,-2.871,0.0487,0.0108,0.0,0.261,0.706,75.528,2VnjUrGKgRppVnbANIQyy7,204520,42,735394
0.638,0.921,-4.677,0.0727,0.0654,5.87e-05,0.0978,0.422,108.981,1CzZ7gS07Hmy7S0267w6VZ,193133,54,738554
0.511,0.776,-4.371,0.0369,0.018,3.75e-05,0.0986,0.447,81.101,6yfkS5EStKiKLMNY27dvqL,202467,34,734078
0.582,0.878,-4.564,0.0404,0.0305,0.0,0.0791,0.581,140.03,2D3JfPyY2LkzXgNOb7qziR,205768,73,738540
0.524,0.643,-6.055,0.0297,0.451,0.0,0.221,0.397,135.962,5gVCfYmQRPy1QJifP8f5gg,232059,75,738197
0.482,0.691,-4.616,0.0328,0.0278,0.0,0.048,0.364,75.932,2n6YMK1vCr5xkDVJ7MdQHw,180137,46,738463
0.626,0.583,-7.346,0.0318,0.276,0.0,0.141,0.428,87.977,2ixkIrn45mNfdLDLHuyfRt,228145,70,737924
0.674,0.753,-3.226,0.0388,0.00264,1.76e-06,0.0599,0.292,139.99,7ndDjjFDzw6Q68TmIzgHep,155495,68,738456
0.479,0.97,-2.651,0.0725,0.0312,0.0,0.0719,0.76,152.051,0S2e09dlc561hiVKan4sgY,181507,44,738197
0.62,0.719,-4.177,0.0257,0.0736,8.84e-06,0.185,0.559,81.991,4ua94LvtGZlGsZVlvMJCUS,188483,68,738533
0.529,0.858,-6.015,0.0536,0.0115,2.91e-05,0.345,0.676,156.129,1vscizuuPwkwC1cc5N5KQV,187957,69,737672
0.583,0.582,-8.601,0.0308,0.00117,0.0,0.236,0.291,118.04,5ImqyYZ3zgraskdflX6Cdc,208241,47,738204
0.639,0.843,-4.975,0.0362,0.0525,0.0,0.0854,0.528,126.047,2bVeUlOC5JjTpkQXuUUoYm,217802,66,737910
0.437,0.902,-4.915,0.0372,0.0374,0.0,0.089,0.564,150.017,5GqFHxvAVUmZPdAFj6THjD,188255,62,738071
0.5,0.866,-4.338,0.0443,0.0575,0.0,0.129,0.631,176.187,4NJjWHBLbon4OjbCfVMWkh,197235,61,737644
0.536,0.758,-6.138,0.154,0.00694,0.0,0.576,0.91,186.101,5O4tIsYwXRPhGIbZhj71UE,232798,61,738174
0.729,0.685,-7.547,0.03,0.358,0.0102,0.111,0.56,122.284,3olGkpomYOWwRZsbFTZqiX,231720,60,737742
0.662,0.77,-4.887,0.0367,0.0875,0.0,0.35,0.769,132.057,73NzYbpaYvQ7JfpjztFESL,167535,60,734442
0.595,0.667,-6.442,0.034,0.296,0.0,0.109,0.275,121.943,5TzoqLAFczwhUMrjNlWITI,283347,63,738438
0.376,0.977,-2.867,0.454,0.000611,0.0,0.393,0.42,168.022,5EdBMq8ChkcIhegMPzVWCT,225613,49,738316
0.576,0.474,-6.342,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,04YKO5t4AZrsqKfGhhUb2j,186459,60,738428
0.552,0.886,-4.906,0.031,0.000892,0.0,0.14,0.62,142.048,5KcBudCONtFGSI4c9YAH5u,198113,59,738006
0.504,0.893,-4.801,0.0488,0.00556,1.83e-05,0.34,0.333,145.005,3I56OBwJkDAyt9L00c8ois,202912,59,736664
0.28,0.93,-7.573,0.104,0.0014,0.011,0.371,0.623,177.258,6tInq1Sn2eehdsQGA9Aafh,222653,58,737840
0.587,0.939,-4.868,0.0745,0.0069,0.00365,0.0732,0.592,136.96,7cokvE1fABqkJL8FgUiBcS,217707,48,737518
0.698,0.796,-5.542,0.0335,0.0218,0.0,0.165,0.299,125.981,40OAMuxuJPssTKQ4gdU1JA,261359,57,738414
0.548,0.773,-6.31,0.0305,0.00173,0.000696,0.152,0.181,87.465,1HxcB2FgfYVhkbqNMCmq1O,156610,56,737896
0.653,0.927,-4.699,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,0ysCB1Jg4hli0XlEWlipo7,258800,62,738230
0.491,0.876,-4.105,0.0624,0.00131,7.11e-05,0.255,0.543,182.1,6lFVmakxYOXqtBtkbGXrOD,168312,56,738456
0.596,0.831,-4.987,0.0379,0.0113,6.7e-06,0.467,0.425,122.031,32Hy43xgxbFrv20GkhH0MI,171820,61,738414
0.502,0.933,-2.82,0.0561,0.000507,0.0,0.38,0.55,164.037,6zqSYGnRnqwpNpCGI5dVfL,150862,58,738456
0.647,0.458,-4.153,0.0263,0.22,2.13e-05,0.131,0.272,131.96,32GtaR8mm14DOmhWzG8Jik,236823,54,737546
0.388,0.812,-4.291,0.0419,0.0109,1.55e-06,0.343,0.321,168.102,4dmNC1afkVZKr5RfHkaj0E,205652,54,738540
0.652,0.798,-5.592,0.0669,0.00486,0.0,0.131,0.292,141.014,0NCnQYoe5YdxFjJQgEM5rX,240266,57,736389
0.501,0.831,-5.501,0.0439,0.0875,2.88e-05,0.106,0.686,150.087,2Msuy0psLMrdPN01WZo6BE,183404,39,738568
0.557,0.692,-6.04,0.042,0.0811,0.0,0.111,0.278,139.128,1uGpJd6f7VTYaDPKqoV1Cz,147508,53,738330
0.707,0.865,-4.594,0.0379,0.0187,0.0,0.214,0.82,120.004,2EuSpBqoWsE5ohMBCXXUHO,156973,53,738092
0.658,0.813,-3.305,0.0486,0.0463,0.0,0.388,0.518,116.06,6i0VZ0uDSkj669YuEi1oa3,191765,52,738456
0.479,0.705,-5.772,0.0291,0.00766,3.82e-05,0.112,0.335,160.024,3qJ5OBunIPNIvU4WAI6RYh,214583,52,738546
0.6,0.759,-6.147,0.035,0.022,0.0,0.155,0.429,127.962,1pjwRbcx1M0MrUTvSRGCgu,191436,29,738568
0.649,0.842,-5.296,0.0432,0.0128,2.58e-06,0.224,0.702,75.987,5utQCXbXEQmOdIp9vE3rOD,193271,58,738428
0.587,0.799,-4.942,0.029,0.0966,1.89e-06,0.257,0.921,143.987,2WVHl9NBV7qqkocj6Bsgqo,247008,42,736251
0.621,0.936,-2.449,0.0508,0.109,0.0,0.784,0.699,128.001,0Jq7igSKyTZxkvLoqr0bsX,176813,51,737938
0.545,0.56,-7.353,0.0292,0.0367,0.0,0.104,0.365,79.058,59lRASvykN3UQstK839tep,169853,51,738253
0.703,0.789,-5.48,0.0442,0.00293,0.0,0.085,0.824,92.007,31fVD0q2ooBFCa2DT3PjBr,234849,51,738474
0.476,0.843,-5.765,0.0374,5.12e-05,0.0,0.118,0.284,151.119,0E2VoyCHqPn47yGMVgQmrK,182346,51,737924
0.608,0.936,-3.551,0.0836,0.0104,0.0,0.256,0.648,127.065,1H5I9ObhTNdSvcIJnM5CoT,151148,51,733042
0.544,0.621,-8.131,0.0397,0.0442,3.73e-06,0.28,0.382,146.798,2Jq2KzxOvLrlH16hlcnm7d,251960,51,738225
0.433,0.697,-4.933,0.0396,0.0099,1.26e-06,0.301,0.394,176.226,5rUC54BQV0Zhj0iIxcNYne,218528,52,738488
0.378,0.787,-5.16,0.0396,0.00277,0.0,0.186,0.5,185.935,0wCXdCprsEdga0yF9rBuFp,165465,56,738428
0.467,0.843,-4.735,0.0588,0.000554,0.0,0.26,0.471,129.077,3FemRrmhLglpUFS3qOijE2,201173,50,738001
0.553,0.644,-5.797,0.0577,0.0303,0.041,0.299,0.32,110.113,0kUhkfPFkj5WNkGOKjoQxb,196773,38,737705
0.644,0.616,-5.755,0.0325,0.14,0.00178,0.0745,0.345,147.083,7aQWQSrLhPuRbHUewe6HLB,199773,50,736468
0.298,0.652,-6.387,0.0418,0.108,3.23e-06,0.104,0.201,78.203,0KbCBafoO4ShzNvkcY2cJe,216153,49,738057
0.587,0.843,-4.295,0.0282,0.0215,0.0,0.307,0.392,95.018,4JzBPOh3OALX4vneDcPzOL,183404,49,738057
0.457,0.89,-4.186,0.0523,0.000215,2.31e-06,0.133,0.421,137.022,5hggNU5pVbB5bLUdg3kCeH,194896,49,738351
0.507,0.631,-12.557,0.0801,0.441,0.000996,0.126,0.334,142.636,1VSJKbdlrDRdI8oYu3tnzi,242987,49,738533
0.532,0.873,-4.304,0.0525,0.000524,0.0,0.33,0.811,103.931,04UK6oVCYUNtp1p11KKVKt,161827,37,738428
0.545,0.964,-3.439,0.0378,0.0248,0.0,0.19,0.719,94.053,5u0VRvkQ9iklgcVw631pJu,207229,48,737910
0.64,0.836,-5.366,0.0426,0.00688,0.0,0.0877,0.758,120.957,0ZOTahGHXAJjKZXtW8aDT6,156827,53,738267
0.539,0.786,-4.884,0.0269,0.00228,1.79e-05,0.121,0.503,88.969,4j6mrg4fGP1MVfOPN740VJ,257080,48,737077
0.688,0.927,-5.46,0.0524,0.0265,0.00784,0.03,0.848,99.989,39vMw8qyI9ycXeuet3Jbbs,233973,48,738517
0.518,0.746,-4.327,0.0371,0.127,0.0,0.154,0.224,134.246,6PuM7qkapYCJsN45KMMOwR,190678,48,738106
0.58,0.632,-7.694,0.0265,0.00665,0.000145,0.137,0.608,131.306,0pE4AMTKXsXRwCJWFLtqx5,230344,47,738106
0.528,0.761,-5.895,0.0401,0.00147,0.0,0.102,0.545,130.038,5O3YFgx7m0geCKzzo7PjA0,200515,48,738554
0.452,0.9,-5.052,0.044,0.000464,5.13e-06,0.68,0.599,142.939,0cIrXiEPOLClwGcc2q64Qv,337239,47,738316
0.533,0.589,-6.14,0.0299,0.0405,0.0,0.111,0.351,140.049,2SncBUzb3UsejCoo4NHhtk,208418,47,737854
0.674,0.754,-5.807,0.113,0.0382,0.0,0.113,0.824,159.906,4Vqhd4iIm8rzXg3nGvOV5B,280066,46,737721
0.602,0.951,-4.807,0.0559,0.0583,1.28e-05,0.311,0.533,148.098,4F880Aeo2WO7N0lULjWgzm,213827,46,735485
0.588,0.499,-8.433,0.0332,0.343,4.13e-06,0.11,0.132,69.984,2Q9oePSJXYu74fE3ZUR5XX,220373,46,738386
0.496,0.758,-4.407,0.0278,0.000926,0.0782,0.364,0.432,89.999,6axI5nBF8KSKTqV3KKBaDP,225165,38,736790
0.531,0.814,-4.657,0.0656,0.00686,6.55e-06,0.379,0.43,150.089,6ttWS9HFc1fkvIjPTko8EJ,169600,46,737711
0.487,0.856,-5.73,0.0306,0.00084,0.00219,0.102,0.552,84.008,79AEKFhmY4nu5sdPYBWxMy,224734,46,738371
0.629,0.584,-7.015,0.0375,0.0108,0.0,0.115,0.714,123.953,6sEVFnBN97Fcq065OsUMVI,184760,45,737980
0.573,0.654,-7.602,0.0343,0.0496,0.0,0.145,0.35,109.99,5TWjVCYuNan6k0X6oFZgkM,217993,45,738274
0.385,0.836,-3.766,0.0537,0.000292,0.0,0.456,0.475,201.744,6xscb3IfPqwanr2IoG5c8d,201480,45,738386
0.608,0.839,-5.114,0.0428,0.0429,0.0,0.331,0.707,123.017,4yxdTF0DcdXfD9XA3F8gvX,169700,44,737882
0.497,0.68,-6.007,0.0372,0.00859,0.0,0.121,0.236,129.486,064qcqSMgEpFffFjsePeaU,194187,44,738393
0.473,0.309,-9.142,0.0293,0.741,1.96e-06,0.102,0.181,152.086,3hxE4hDy1kEYt1LBnpvD4e,268162,44,738152
0.556,0.649,-5.314,0.0286,0.00766,0.0071,0.0989,0.512,92.062,79JAw296lCbgzq8dm4h4tD,251498,44,738239
0.53,0.907,-5.591,0.0416,0.0112,0.0,0.449,0.679,149.993,2LEparJLsmYGlf51zAquu8,169813,44,738183
0.409,0.69,-6.066,0.0446,0.000793,1.22e-05,0.344,0.627,202.246,51WNjmzTaO4kBTM7xBQP9h,245643,43,737077
0.212,0.835,-5.676,0.0609,0.000241,0.000154,0.899,0.449,168.784,41MoaoWW7iea2MdNQQtxhv,218937,43,738425
0.591,0.741,-4.867,0.0466,0.202,0.0,0.208,0.635,81.995,4OFh1cyIE0Ycd0LbNl9WgX,172107,45,738260
0.256,0.903,-4.866,0.0525,0.0674,0.0,0.0965,0.192,74.954,66cdCIrACw7lCLjeUQKx6v,220235,43,737679
0.467,0.829,-5.289,0.038,0.00538,5.22e-06,0.353,0.613,166.062,47AbGEgg7B33psQDmIygKz,271389,43,737994
0.506,0.893,-3.831,0.0364,0.00261,0.000306,0.104,0.582,142.039,5mOAXvYO4xSppP2NmrBhQu,197315,43,738064
0.611,0.888,-4.872,0.0558,0.269,0.000572,0.356,0.711,146.116,2ft5Bac46RD8TIN1yGbEwG,218419,42,738330
0.645,0.759,-6.094,0.0421,0.00634,0.000677,0.0919,0.298,112.023,189qLE479B11BbwQlOFxQO,200898,42,737497
0.731,0.84,-5.224,0.0282,0.047,0.0,0.0532,0.775,93.987,6pMR5gZyVQQFIzh0NAvX41,201711,42,737847
0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,216880,82,730417
0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,48UPSzbZjgc449aqz8bxox,329733,78,729913
0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,5GorCbAP4aL0EJ16frG2hd,262333,73,736650
0.412,0.92,-4.852,0.0575,0.000456,0.0026,0.11,0.455,93.162,7xyYsOvq5Ec3P4fr6mM9fD,227440,70,731663
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107,80,731306
0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,199907,77,730600
0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,6rUp7v3l8yC4TKxAAR5Bmx,231480,69,731418
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,235893,78,731278
0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,2nLtzopw4rPReszdYBJU6h,185587,81,731298
0.472,0.671,-4.649,0.029,0.0129,0.0,0.159,0.0681,82.952,77loZpT5Y5PRP1S451P9Yz,232800,78,731558
0.463,0.857,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,7j31rVgGX9Q2blT92VBEA0,161920,77,732607
0.381,0.984,-2.42,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081,45zvStEMsXp8z45OQRhWFJ,174320,61,731845
0.552,0.89,-3.409,0.0342,0.000143,0.0,0.888,0.716,146.525,4VgEM12OeaN3GyBV487Me7,232680,65,736650
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,76,731005
0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827,77,733210
0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840,76,730739
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,5A1FmxbYVRZKy4nc16MAue,203347,65,733308
0.668,0.921,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,3lPr8ghNDBLc2uZovNyLs9,212440,73,732481
0.623,0.93,-5.285,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,18lR4BzEs7e3qzc0KVkTpU,205613,77,732810
0.58,0.981,-2.603,0.06,0.0171,1.07e-05,0.386,0.861,134.007,5XMjXjwCkJVmk0AHm7z8IV,195667,63,730851
0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,0lP4HYLmvowOKdsQ7CVkuq,231533,72,731947
0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,003vvx7Niy0yvhvHt4a68B,222973,82,731581
0.392,0.965,-4.441,0.063,6.97e-05,0.0427,0.106,0.298,167.094,5pvJ59i7JxylN8VB24xdMs,200547,58,732312
0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,28IEbk5a7twNTbUEvWslUb,208107,71,732677
0.277,0.663,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,20I8RduZC2PWMWTDCZuuAN,237027,75,731627
0.653,0.964,-4.261,0.0582,0.00316,0.00512,0.144,0.87,126.928,5z6xHjCZr7a7AIcy8sPBKy,209267,72,730486
0.527,0.834,-5.531,0.0447,0.00107,0.000102,0.0993,0.422,110.065,6otiaV2fagE3s8IvP6WkwG,198333,68,736790
0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.425,0.478,112.49,1vcxF91pWs9uNwDROuiCPB,242280,72,733042
0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,16DhvbuyvJob4Q9GHNYu2n,216760,67,730725
0.566,0.815,-4.481,0.14,0.0737,0.0,0.12,0.672,169.961,5cY8y2XgOfkAh4kSWLFKkz,185587,67,732216
0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,165853,76,730683
0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,311107,74,732607
0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,218933,78,730732
0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,282160,74,732440
0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,6ZOBP3NvffbU4SZcrnt1k6,233933,76,730120
0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,3l9CW99AHtExIRV4hW2N5m,211520,71,732838
0.656,0.291,-10.572,0.0293,0.872,0.0,0.114,0.298,103.971,4RCWB3V8V0dignt99LZ8vH,232533,75,731947
0.509,0.774,-4.054,0.0338,0.00189,0.000549,0.143,0.0824,116.529,1BExV8JprNJLvLeDE9qdEW,264707,61,730627
0.423,0.714,-8.295,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,1AdYZ6X00nXmO613Y7GJOl,227250,72,731216
0.545,0.753,-4.618,0.036,0.0417,0.0,0.389,0.434,105.754,5NeIONQWJ25uPylJBJiO4c,282947,67,732312
0.264,0.78,-2.741,0.0517,0.0452,0.0222,0.376,0.456,155.376,7ISL3LO8AWP3fKIXunvqTa,280467,64,732312
0.425,0.852,-5.607,0.046,0.0175,0.306,0.0935,0.512,101.968,2avKuMN2QXkaG9vvHa2JLt,321040,70,730410
0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,203507,75,732677
0.577,0.604,-5.703,0.0495,0.000218,0.000579,0.477,0.637,167.719,6tsojOQ5wHaIjKqIryLZK6,263440,70,731145
0.651,0.804,-6.264,0.0283,0.0095,0.00386,0.182,0.713,114.635,0AxdJGlXJjEUsNONDuT2pe,200067,54,730620
0.289,0.716,-6.53,0.106,0.0407,0.00123,0.135,0.344,168.049,5O8L4I2S4izFGDjvP7xAKv,217000,65,731152
0.611,0.95,-3.509,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,4eAwB5pnKFTmsgc3zWoYO0,193893,71,732677
0.459,0.895,-3.126,0.0805,0.00725,0.0,0.206,0.572,181.04,0JJP0IS4w0fJx01EcrfkDe,182827,73,732944
0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,85,730311
0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,2TYC9SaRhYypUQzB1ZVTG2,230760,63,733308
0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,3YuaBvuZqcwN3CEAyyoaei,293960,74,731171
0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,4VqPOruhp5EdPBeR92t6lQ,304840,72,733660
0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,5FZxsHWIvUsmSK1IAvm2pp,255627,72,732111
0.433,0.959,-4.04,0.0431,0.000917,0.0,0.028,0.365,172.984,7x8dCjCr0x6x2lXKujYD34,269373,75,732944
0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,5gb9UJkh8TfrNMRYOJNbew,213107,65,733042
0.518,0.547,-5.312,0.0493,0.0106,0.000111,0.071,0.71,170.944,6qS04no9s93xryizOrZ4ru,253813,54,735922
0.331,0.558,-5.506,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,0SlpFHdk4UHBDzCEoXzy14,303120,61,731032
0.563,0.86,-7.533,0.0621,0.00834,0.0106,0.39,0.517,97.867,0UrWr7Jnu1heq1o99ZwUd0,256240,66,730739
0.545,0.932,-2.189,0.0399,0.000665,0.0,0.127,0.464,92.956,4wzjNqjKAKDU82e8uMhzmr,192000,72,732312
0.603,0.933,-3.358,0.171,0.00591,0.0,0.206,0.709,96.306,3IV4swNduIRunHREK80owz,213760,73,730410
0.494,0.939,-3.127,0.126,0.00666,0.0,0.139,0.893,177.751,0BRHnOFm6sjxN1i9LJrUDu,175093,70,731127
0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,1ZozJfi8u9cO2Ob8KwiwNT,316733,67,729755
0.551,0.819,-4.489,0.0525,0.0103,0.0437,0.153,0.846,174.917,2DrGEaqoruCSn0FffWCf5O,137760,66,733070
0.467,0.988,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433,70wYA8oYHoMzhRRkARoMhU,220427,73,732581
